id	type	origin	destination	demand
2496	111	133099	200363	21.77078
2497	111	133099	200362	151.35872999999998
2498	111	133099	200361	58.05533
2499	111	133099	200360	23.84418
2500	111	133099	226359	29.0
2501	111	133099	200375	139.95492
2502	111	133099	200374	102.63363999999999
2503	111	133099	200373	15.550550000000001
2504	111	133099	200372	9.33033
2505	111	133099	200379	160.68900000000002
2506	111	133099	226234	8.0
2507	111	133099	200378	106.78032000000002
2508	111	133099	200377	398.09399999999994
2509	111	133099	200376	286.13
2510	111	133099	200383	155.50560000000002
2511	111	133099	200382	44.57818999999999
2512	111	133099	225469	8.0
2513	111	133099	200381	59.09199000000001
2514	111	133099	226364	165.0
2515	111	133099	200380	10.36703
2516	111	133099	200386	36.28461
2517	111	133099	201410	62.20221999999999
2518	111	133099	200385	239.4785
2519	111	133099	201409	186.60670000000002
2520	111	133099	200384	120.25754
2521	111	133099	201408	38.35799000000001
2522	111	133099	201413	430.2318
2523	111	133099	230479	10.29988
2524	111	133099	226386	339.11109999999996
2525	111	133099	230615	18.33194
2526	111	133099	200407	8.29363
2527	111	133099	200406	36.28461
2528	111	133099	200405	103.67027000000002
2529	111	133099	200404	29.02768
2530	111	133099	226393	186.95875999999998
2531	111	133099	230616	421.9551
2532	111	133099	226399	79.0
2533	111	133099	231786	10.0
2534	111	133099	231791	59.9829
2535	111	133099	231027	67.70837999999999
2536	111	133099	231551	6.28748
2537	111	133096	233099	4.0
2538	111	133096	225673	0.2243973
2539	111	133096	225551	13.0
2540	111	133096	232077	9.02792
2541	111	133096	225553	13.0
2542	111	133096	200849	8.212499999999999
2543	111	133096	229913	1.096273
2544	111	133096	200345	46.19529
2545	111	133096	200344	100.60301
2546	111	133096	233122	1.0
2547	111	133096	225698	3.459148
2548	111	133096	200359	8.212499999999999
2549	111	133096	200358	15.398469999999998
2550	111	133096	200356	21.557809999999996
2551	111	133096	200363	4.10624
2552	111	133096	200362	60.56716000000001
2553	111	133096	200361	102.65619
2554	111	133096	200360	15.398459999999996
2555	111	133096	226359	43.0
2556	111	133096	200375	9.239069999999998
2557	111	133096	200374	13.345320000000001
2558	111	133096	200373	3.0796799999999998
2559	111	133096	200372	9.239059999999998
2560	111	133096	200379	21.557819999999996
2561	111	133096	200378	18.47813
2562	111	133096	200377	28.74374
2563	111	133096	200376	22.584379999999996
2564	111	133096	200383	11.292189999999998
2565	111	133096	200382	3.0796799999999998
2566	111	133096	225469	8.0
2567	111	133096	200381	14.371889999999997
2568	111	133096	226364	74.0
2569	111	133096	200380	8.21251
2570	111	133096	201410	9.239059999999998
2571	111	133096	200385	11.292209999999999
2572	111	133096	201409	17.45158
2573	111	133096	200384	7.185929999999999
2574	111	133096	201408	14.371879999999997
2575	111	133096	201413	26.69062
2576	111	133096	230479	1.14443
2577	111	133096	200403	4.10624
2578	111	133096	226386	6.7822000000000005
2579	111	133096	200407	3.0796799999999998
2580	111	133096	200406	5.132809999999999
2581	111	133096	200405	8.212489999999999
2582	111	133096	200404	4.10624
2583	111	133096	230616	11.48176
2584	111	133096	226399	4.0
2585	111	133096	231786	2.0
2586	111	133096	231027	0.49064
2587	111	125551	226307	81.0
2588	111	125551	225669	12.63749
2589	111	125551	233099	5.0
2590	111	125551	225545	464.0
2591	111	125551	233096	54.0
2592	111	125551	232077	4.92432
2593	111	125551	200849	85.17074
2594	111	125551	229913	15.165132000000002
2595	111	125551	200345	49.183099999999996
2596	111	125551	200344	118.7594
2597	111	125551	225698	13.836580000000001
2598	111	125551	232097	15.74048
2599	111	125551	200359	31.189320000000002
2600	111	125551	200358	27.59053
2601	111	125551	200356	26.390960000000007
2602	111	125551	200363	14.395079999999998
2603	111	125551	200362	144.32938
2604	111	125551	200361	231.52041999999997
2605	111	125551	200360	35.98762000000001
2606	111	125551	226359	92.0
2607	111	125551	200375	65.97734999999999
2608	111	125551	200374	45.584320000000005
2609	111	125551	200373	44.38471
2610	111	125551	200372	70.77555
2611	111	125551	231483	15.0
2612	111	125551	200379	73.49423
2613	111	125551	226234	71.0
2614	111	125551	200378	173.9403
2615	111	125551	200377	53.12171000000001
2616	111	125551	230584	10.81671
2617	111	125551	200376	116.36
2618	111	125551	200383	49.18310999999999
2619	111	125551	200382	29.98971
2620	111	125551	231229	5.0
2621	111	125551	200381	115.1603
2622	111	125551	226364	180.96399999999997
2623	111	125551	200380	171.5411
2624	111	125551	201410	22.79217
2625	111	125551	200386	13.19549
2626	111	125551	201409	85.17073
2627	111	125551	200385	70.77571999999999
2628	111	125551	201408	112.76121
2629	111	125551	200384	28.79012
2630	111	125551	201413	151.1481
2631	111	125551	230479	10.29987
2632	111	125551	200403	64.77772
2633	111	125551	226386	29.841769999999997
2634	111	125551	230615	11.542332
2635	111	125551	200407	27.59055
2636	111	125551	200406	101.96488
2637	111	125551	200405	113.96069999999999
2638	111	125551	200404	53.9815
2639	111	125551	226393	55.148939999999996
2640	111	125551	230616	20.093079999999997
2641	111	125551	226399	27.0
2642	111	125551	231786	208.0
2643	111	125551	231791	14.9957
2644	111	125551	231027	10.30344
2645	111	125551	231551	44.01234
2646	111	132077	226307	15.416283999999997
2647	111	132077	201410	0.616652
2648	111	132077	200386	4.933204
2649	111	132077	201409	3.08326
2650	111	132077	200385	4.933204
2651	111	132077	201408	2.466608
2652	111	132077	201413	4.316556
2653	111	132077	233099	19.11619
2654	111	132077	225545	1.233304
2655	111	132077	225673	0.024933
2656	111	132077	233096	24.049411999999997
2657	111	132077	200403	0.616652
2658	111	132077	225553	9.86642
2659	111	132077	200849	2.4666040000000002
2660	111	132077	200406	0.616652
2661	111	132077	200405	0.616652
2662	111	132077	200345	28.982629999999997
2663	111	132077	229913	25.762460000000004
2664	111	132077	200344	40.082350000000005
2665	111	132077	226399	122.71349999999998
2666	111	132077	200359	5.549854
2667	111	132077	200358	5.5498520000000005
2668	111	132077	200356	12.333032
2669	111	132077	200363	14.182983999999998
2670	111	132077	200362	88.18118999999999
2671	111	132077	231786	4.316554
2672	111	132077	200361	174.51241000000002
2673	111	132077	200360	30.215929999999997
2674	111	132077	231791	89.9743
2675	111	132077	226359	15.416272
2676	111	132077	200375	4.933204
2677	111	132077	200373	1.233304
2678	111	132077	200372	0.616652
2679	111	132077	226234	36.38245
2680	111	132077	200378	0.616652
2681	111	132077	200377	3.0832560000000004
2682	111	132077	200376	6.783170000000001
2683	111	132077	200383	1.233304
2684	111	132077	231229	16.649592
2685	111	132077	225469	0.616652
2686	111	132077	226364	0.616652
2687	111	132077	200380	1.849952
2688	111	100849	201409	2.0
2689	111	100849	200385	1.0
2690	111	100849	201408	2.0
2691	111	100849	200384	2.0
2692	111	100849	225669	3.75334
2693	111	100849	201413	4.0
2694	111	100849	225545	12.94305
2695	111	100849	225673	0.074799
2696	111	100849	225551	1.3107010000000001
2697	111	100849	200403	1.0
2698	111	100849	226386	6.4458
2699	111	100849	225553	4.165649999999999
2700	111	100849	230615	0.806606
2701	111	100849	200407	2.0
2702	111	100849	200406	3.0
2703	111	100849	200405	4.0
2704	111	100849	200404	1.0
2705	111	100849	229913	0.651186
2706	111	100849	226393	1.858636
2707	111	100849	200345	1.0
2708	111	100849	230616	1.70504
2709	111	100849	200344	2.0
2710	111	100849	200359	1.0
2711	111	100849	200358	1.0
2712	111	100849	231786	12.909690999999999
2713	111	100849	200362	3.0
2714	111	100849	200361	1.0
2715	111	100849	200360	2.0
2716	111	100849	231027	0.58288
2717	111	100849	200375	1.0
2718	111	100849	226359	7.10144
2719	111	100849	200374	1.0
2720	111	100849	200373	1.0
2721	111	100849	200372	1.0
2722	111	100849	200379	5.0
2723	111	100849	200378	4.0
2724	111	100849	226234	1.11927
2725	111	100849	200377	3.0
2726	111	100849	200376	3.0
2727	111	100849	231551	0.933691
2728	111	100849	200383	4.0
2729	111	100849	200382	2.0
2730	111	100849	200381	6.0
2731	111	100849	225469	6.46616
2732	111	100849	200380	3.0
2733	111	100849	226364	4.33695
2734	111	125553	226307	22.0
2735	111	125553	225669	47.390600000000006
2736	111	125553	225545	940.0
2737	111	125553	233096	73.0
2738	111	125553	232077	12.72116
2739	111	125553	200849	67.23434
2740	111	125553	229913	24.848889999999997
2741	111	125553	200345	30.73564
2742	111	125553	200344	45.14304
2743	111	125553	225698	31.1323
2744	111	125553	232097	128.54713999999998
2745	111	125553	200359	36.498599999999996
2746	111	125553	200358	16.32833
2747	111	125553	200356	14.40735
2748	111	125553	200362	65.31334
2749	111	125553	200361	32.6567
2750	111	125553	200360	23.05172
2751	111	125553	226359	111.0
2752	111	125553	200375	38.4196
2753	111	125553	200374	7.68392
2754	111	125553	200373	13.4469
2755	111	125553	200372	31.696130000000004
2756	111	125553	231483	23.0
2757	111	125553	200379	80.68113000000001
2758	111	125553	226234	61.0
2759	111	125553	200378	66.27374999999999
2760	111	125553	200377	68.19472999999999
2761	111	125553	200376	52.82696000000001
2762	111	125553	200383	56.66884
2763	111	125553	200382	42.26156
2764	111	125553	231229	15.0
2765	111	125553	225469	23.0
2766	111	125553	200381	102.77243000000001
2767	111	125553	226364	463.0
2768	111	125553	200380	66.27383
2769	111	125553	201410	9.6049
2770	111	125553	200386	7.68392
2771	111	125553	201409	28.81474
2772	111	125553	200385	22.09132
2773	111	125553	201408	44.18255
2774	111	125553	200384	31.6961
2775	111	125553	201413	71.07624
2776	111	125553	230479	8.01102
2777	111	125553	200403	41.301030000000004
2778	111	125553	226386	155.99110000000002
2779	111	125553	230615	38.021829999999994
2780	111	125553	200407	24.972700000000003
2781	111	125553	200406	67.23436
2782	111	125553	200405	89.32557000000001
2783	111	125553	200404	13.44686
2784	111	125553	226393	8.99592
2785	111	125553	230616	27.2692
2786	111	125553	226399	54.0
2787	111	125553	230631	10.0
2788	111	125553	231786	456.0
2789	111	125553	231027	3.43448
2790	111	125553	231551	25.149910000000006
2791	111	125682	226307	5.38
2792	111	125682	233099	1.345
2793	111	125682	233096	4.035
2794	111	125682	232077	18.83
2795	111	125682	200849	18.56907
2796	111	125682	229913	164.0
2797	111	125682	200345	13.450000000000001
2798	111	125682	200344	40.34997
2799	111	125682	225698	2.0
2800	111	125682	200359	10.760000000000002
2801	111	125682	200358	9.415000000000001
2802	111	125682	200356	14.795
2803	111	125682	200363	25.55499
2804	111	125682	200362	587.2125
2805	111	125682	200361	80.69995999999999
2806	111	125682	200360	13.450000000000001
2807	111	125682	200375	24.209989999999998
2808	111	125682	200374	21.51999
2809	111	125682	200373	20.17499
2810	111	125682	200372	15.712290000000001
2811	111	125682	200379	126.42999999999999
2812	111	125682	231483	2.69
2813	111	125682	226234	1.345
2814	111	125682	200378	67.24996
2815	111	125682	200377	69.93997
2816	111	125682	230584	14.795000000000002
2817	111	125682	200376	41.695
2818	111	125682	200383	92.80497000000001
2819	111	125682	200382	67.24995000000001
2820	111	125682	225469	3.497
2821	111	125682	200381	119.70497000000002
2822	111	125682	200380	45.72996
2823	111	125682	201410	8.07
2824	111	125682	200386	10.760000000000002
2825	111	125682	201409	21.519989999999996
2826	111	125682	200385	467.3733
2827	111	125682	201408	25.55499
2828	111	125682	200384	60.524969999999996
2829	111	125682	201413	389.4779
2830	111	125682	230479	17.485
2831	111	125682	200403	8.57034
2832	111	125682	226386	29.589979999999997
2833	111	125682	230615	32.279979999999995
2834	111	125682	200407	26.899990000000003
2835	111	125682	200406	88.76995000000001
2836	111	125682	200405	57.13551999999999
2837	111	125682	200404	9.99873
2838	111	125682	226393	503.0
2839	111	125682	230616	12.105
2840	111	125682	226399	75.31996000000001
2841	111	125682	230631	6.725
2842	111	125682	231786	109.98592999999998
2843	111	125682	231791	7.0
2844	111	125682	231027	49.76497
2845	111	125682	231551	34.96998
2846	111	100345	200386	1.0
2847	111	100345	200385	1.0
2848	111	100345	201409	2.0
2849	111	100345	200384	2.0
2850	111	100345	201408	2.0
2851	111	100345	201413	5.0
2852	111	100345	233099	12.86842
2853	111	100345	225673	0.09973209999999999
2854	111	100345	225551	0.5617289999999999
2855	111	100345	232077	3.9000630000000003
2856	111	100345	200403	1.0
2857	111	100345	225553	4.16567
2858	111	100345	200849	1.0
2859	111	100345	200407	1.0
2860	111	100345	200406	4.0
2861	111	100345	200405	3.0
2862	111	100345	200404	1.0
2863	111	100345	229913	0.868248
2864	111	100345	230616	1.70504
2865	111	100345	200344	3.0
2866	111	100345	225698	1.02737
2867	111	100345	233122	5.0
2868	111	100345	200359	1.0
2869	111	100345	200358	1.0
2870	111	100345	200356	1.0
2871	111	100345	200363	1.0
2872	111	100345	231786	2.5819530000000004
2873	111	100345	200362	3.0
2874	111	100345	200361	4.0
2875	111	100345	200360	2.0
2876	111	100345	231791	17.8149
2877	111	100345	231027	0.58288
2878	111	100345	200375	1.0
2879	111	100345	226359	28.405769999999997
2880	111	100345	200374	1.0
2881	111	100345	200373	1.0
2882	111	100345	200372	1.0
2883	111	100345	200379	6.0
2884	111	100345	200378	3.0
2885	111	100345	226234	1.11927
2886	111	100345	200377	6.0
2887	111	100345	200376	3.0
2888	111	100345	200383	4.0
2889	111	100345	200382	3.0
2890	111	100345	200381	4.0
2891	111	100345	225469	1.61654
2892	111	100345	200380	3.0
2893	111	100345	226364	44.81523
2894	111	129912	201410	13.183998
2895	111	129912	200386	12.408477999999999
2896	111	129912	201409	36.44984
2897	111	129912	200385	462.5254
2898	111	129912	201408	48.85834
2899	111	129912	200384	123.30919000000002
2900	111	129912	201413	581.9568
2901	111	129912	233099	91.51243
2902	111	129912	225545	49.25855
2903	111	129912	225673	578.0
2904	111	129912	225551	14.82503
2905	111	129912	230479	6.204225999999999
2906	111	129912	200403	23.061122
2907	111	129912	226386	25.59245
2908	111	129912	200849	37.88613
2909	111	129912	225553	121.89461
2910	111	129912	230615	27.143496999999996
2911	111	129912	200407	44.98063000000001
2912	111	129912	200406	126.41113
2913	111	129912	200405	100.48071999999999
2914	111	129912	200404	64.7952
2915	111	129912	230616	49.63376
2916	111	129912	225698	100.0
2917	111	129912	232097	17.061639
2918	111	129912	200359	16.286109
2919	111	129912	200358	19.388208
2920	111	129912	200363	3.877648
2921	111	129912	231786	63.52516
2922	111	129912	200362	38.00091
2923	111	129912	200361	2.326587
2924	111	129912	200375	35.67431
2925	111	129912	200374	28.69457
2926	111	129912	200373	18.61268
2927	111	129912	200372	26.35557
2928	111	129912	200379	200.862
2929	111	129912	226234	0.775529
2930	111	129912	200378	116.32932000000001
2931	111	129912	200377	856.8344000000001
2932	111	129912	230584	3.102116
2933	111	129912	200376	483.6973
2934	111	129912	200383	176.04504000000003
2935	111	129912	231551	10.857397
2936	111	129912	200382	100.04322000000002
2937	111	129912	225469	7.242015
2938	111	129912	200381	201.6373
2939	111	129912	200380	94.61459000000002
2940	111	100344	201410	1.0
2941	111	100344	200385	1.0
2942	111	100344	201409	1.0
2943	111	100344	200384	1.0
2944	111	100344	201408	1.0
2945	111	100344	201413	4.0
2946	111	100344	233099	19.30263
2947	111	100344	225545	2.58861
2948	111	100344	225673	0.074799
2949	111	100344	225551	0.5617289999999999
2950	111	100344	232077	1.462524
2951	111	100344	200403	1.0
2952	111	100344	226386	1.61145
2953	111	100344	225553	2.7771
2954	111	100344	200849	1.0
2955	111	100344	200407	1.0
2956	111	100344	200406	2.0
2957	111	100344	200405	2.0
2958	111	100344	200404	1.0
2959	111	100344	200345	2.0
2960	111	100344	230616	1.70504
2961	111	100344	200359	1.0
2962	111	100344	200358	1.0
2963	111	100344	200356	1.0
2964	111	100344	200362	5.0
2965	111	100344	200361	2.0
2966	111	100344	200360	2.0
2967	111	100344	231791	17.8149
2968	111	100344	200375	2.0
2969	111	100344	226359	28.405769999999997
2970	111	100344	200372	1.0
2971	111	100344	200379	4.0
2972	111	100344	200378	2.0
2973	111	100344	200377	3.0
2974	111	100344	200376	2.0
2975	111	100344	200383	3.0
2976	111	100344	200382	1.0
2977	111	100344	200381	4.0
2978	111	100344	225469	1.61654
2979	111	100344	200380	1.0
2980	111	100344	226364	52.043479999999995
2981	111	125694	233099	6.028126
2982	111	125694	225545	9.60281
2983	111	125694	225673	18.0
2984	111	125694	233096	4.52109
2985	111	125694	232077	8.288676
2986	111	125694	200849	3.200936
2987	111	125694	229913	49.0
2988	111	125694	200345	0.753516
2989	111	125694	200344	3.767578
2990	111	125694	200359	1.507032
2991	111	125694	200358	1.507032
2992	111	125694	200356	1.507032
2993	111	125694	200363	3.767576
2994	111	125694	200362	6.781636000000001
2995	111	125694	200361	9.042184
2996	111	125694	200360	3.7675780000000003
2997	111	125694	200375	3.7675799999999997
2998	111	125694	200374	1.507032
2999	111	125694	200373	2.260548
3000	111	125694	200372	0.800234
3001	111	125694	200379	10.549222
3002	111	125694	226234	1.507032
3003	111	125694	200378	3.7675819999999995
3004	111	125694	200377	9.042182
3005	111	125694	230584	1.507032
3006	111	125694	200376	14.316803999999998
3007	111	125694	200383	18.084386
3008	111	125694	200382	11.302731999999999
3009	111	125694	225469	5.4855920000000005
3010	111	125694	231229	0.753516
3011	111	125694	200381	14.316796
3012	111	125694	200380	7.535154000000001
3013	111	125694	201410	1.507032
3014	111	125694	200386	2.260546
3015	111	125694	201409	5.274606
3016	111	125694	200385	11.302736
3017	111	125694	201408	4.521097999999999
3018	111	125694	200384	12.056247999999998
3019	111	125694	201413	13.56328
3020	111	125694	200403	2.400702
3021	111	125694	226386	3.014062
3022	111	125694	230615	1.507032
3023	111	125694	200407	3.767578
3024	111	125694	200406	12.809762000000001
3025	111	125694	200405	9.602808
3026	111	125694	226393	251.0
3027	111	125694	230616	2.260546
3028	111	125694	226399	12.809762000000001
3029	111	125694	230631	0.753516
3030	111	125694	231786	16.004668
3031	111	125694	231027	5.274606
3032	111	125694	231551	6.781644000000001
